Almuerzo,Garbanzos guisados con chorizo,https://www.youtube.com/watch?v=F41RYgmIAwc,"500 gramos de garbanzos, una legumbre, chorizos antioqueños, 80 gramos de pimentón rojo y pimentón verde, 60 gramos de cebolla larga, 60 gramos de cebolla morada, 50 gramos de ajo finamente picado, 80 gramos de tomate maduro, sal, Peperonccino, cúrcuma, aceite, un poco de caldo de res un caldo, 30 gramos de perejil crespo, 3 hoja de col, cilantro muy fresco, cebollín chino y papas.","Nuestros ingredientes son garbanzos, una legumbre, chorizos antioqueños, pimentón rojo, pimentón verde, cebolla larga, cebolla morada, ajo finamente picado, tomate maduro y también vamos a utilizar sal para sazonar. Peperoncino también porque vamos a darle un toque picante bien firme. Para esta receta también tenemos un poco de cúrcuma, aceite, ajo, un poco de caldo de res un caldo, perejil crespo, hoja de col, cilantro muy fresco y cebollín chino. También vamos a utilizar un par de papas. Lo primero es remojar los garbanzos durante toda la noche. Agregamos un poco más de agua y los vamos a enjuagar. Vamos a la olla de presión y sacamos el agua. Ponemos a calentar suficiente agua en una olla de presión y agregamos los garbanzos. Colocamos la tapa y dejamos cocinar durante dos horas a dos horas y media o hasta que estén blandos. Ponemos a calentar una olla y agregamos aceite. Vamos a ir mandando todas las verdura y revolvemos. Dejamos acá que se cocinen un poco nuestros vegetales y mientras, en un vaso licuadora, vamos a agregar cilantro y también cebollín chino. Vamos a agregar perejil también perejil y a estos vegetales le vamos a agregar el caldo de res. Tapamos y empezamos a licuar. Cuando ya esté licuado, vamos a agregarle nuestro licuado verde a los vegetales que se están cocinando y dejamos cocinar por aproximadamente de unos dos minutos y medio a tres minutos. Ahora, vamos a cortar unas papas en cuadros y las reservamos en un bowl. Ahora sí vamos a agregar los granos los garbanzos a nuestro sofrito de vegetales y vamos a revolver. Ahora, agregamos los cubitos de papas, un toque de cúrcuma y seguimos con sal al gusto para revolver. Vamos a dejar que esto se sigue cocinando por unos minutos más. Cuando empiece a hervir le voy a agregar unas hojitas de col y dejamos que eso se siga cocinando. Lo que vamos a hacer ahora es hacer unas perforaciones y puedes utilizar el sartén. Una vez tenemos los chorizos pulsados, los vamos a llevar un sartén caliente sin ningún tipo de grasa. Una vez se hace por un lado, le podemos dar la vuelta. Una vez está asado por todos los lados, colocamos la tapa y los dejamos cocinar. Junto a un poco de cilantro, el cebollín y peperoncino al gusto, agregar los chorizos picados y puedes servir después de un rato más de cocción."
Snack,Hamburguesas,https://www.youtube.com/watch?v=e9X3r5bxWzQ,"Libra y media de cogote o morrillo molido (80% carne magra & 20% de grasa)
Sal y pimienta al gusto
4 panes para hamburguesa
Salsas para comida rápida a su gusto ( mayonesa de ajo, salsa rosada, salsa de piña & salsa verde, salsa de tomate BBQ, mayonesa de piña o salsa tártara)
Lonchas de queso (si estás haciendo hamburguesas con queso, entre 1-2 por cada hamburguesa)
Lechuga (entre 1-2 hojas por hamburguesa)
Rodajas de tomate (entre 1-2 por hamburguesa)
Tiras de tocineta cocinadas (entre 1-2 por hamburguesa)
Papitas fritas trituradas o papas a la francesa delgadas (aprox. un puñado por hamburguesa)","El tipo de carne molida que vamos a utilizar es cogoteo morrillo como lo llamamos en Colombia y es 80% carne magra y 20% grasa. Voy a utilizar más o menos una libra y media de carne molida y la voy a dividir en porciones. Para armar las hamburguesas, vamos a formar una bola con cada porción y luego la vamos a aplanar con la palma de las manos. Luego hundimos el centro con los dedos y esto es para evitar a que las hamburguesas se encojan con el calor y se abultan en el centro. Después sazonamos muy bien con sal y pimienta y es más que todo porque la grasa que van a soltar durante la cocción va a ser a que queden simples; entonces por eso tenemos que sazonarlas muy bien con la sal y con la pimienta. Las vamos a hacer a fuego medio-alto por unos tres a cinco minutos cada lado y, si no tienen un asador, lo pueden hacer en una sartén antiadherente en el fogón. Un minuto antes de que estén las hamburguesas, me gusta colocar el pan sobre la rejilla superior del asador y es solamente para calentarlo. También, si voy a hacer las hamburguesas con queso, coloco una loncha de queso sobre cada hamburguesa; luego cierro la tapa y dejo que se derrita con el calor. Para armar las hamburguesas, vamos a usar diferentes tipos de salsas. Estas hamburguesas las empecé a hacer con salsa de tomate barbecue. Luego, coloco dos hojas de lechuga muy fresca y muy crujiente, dos rodajas de tomate. Después, coloco la hamburguesa sobre el tomate, pongo un poquito de mayonesa, salsa de piña o salsa tártara. También quise utilizar unas tiritas de tocineta cocida. Si quieren, le pueden agregar papitas fritas trituradas. Yo en este caso preferí hacerlo con papitas a la francesa bien delgadas y, por último, puse un poquito de salsa de piña que también es muy popular en Colombia. Y esa es la receta para hacer una deliciosa hamburguesa al estilo colombiano."
Vegetariano,Hamburguesas de berenjena,https://www.youtube.com/watch?v=SWd_c7vw85o,"3 berenjenas medianas
1 huevo
1 cucharadita de perejil
1 cucharadita de ajo en polvo
Un poco mas de 1/2 cucharadita de sal
70 gramos de pan rallado
100 gramos de queso mozzarella
Y una pizca de pimienta","Vamos a ver los ingredientes que necesitamos:
3 berenjenas medianas
1 huevo
1 cucharadita de perejil
1 cucharadita de ajo en polvo
Un poco mas de 1/2 cucharadita de sal
70 gramos de pan rallado
100 gramos de queso mozzarella
Y una pizca de pimienta
Lo primero que voy a hacer es pelar y cortar las berenjenas en trozos pequeños. Seguido, las he cubierto con vinipel y dejaré que se hagan en el microondas durante 10 minutos a máxima potencia, aunque también las podéis hacer en el horno extendiéndolas sobre una bandeja y dejándolas a 220 ºC hasta que estén tiernas. Una vez fuera, se les quita el vinipel con cuidado y esperaré a que se templen. Después se maceran, se agregan el resto de ingredientes y se mezclan. A continuación, para hacer las hamburguesas me he untado las manos con aceite y cogeré un poco de la mezcla. Se hace una bolita y se le da forma de hamburguesa con las manos. En total me han salido 6 y ya voy a pasar a hacerlas en esta sartén a la que le he puesto un poco de aceite que ya está caliente a fuego medio-alto. Pasados unos minutos, cuando estén hechas por una cara, se les da la vuelta y una vez listas por ambas caras, se sacan a un plato. Seguiré haciendo lo mismo con el resto y así me las voy a comer yo; acompañadas con una ensalada, mayonesa y ketchup. Y a ver cómo están. Estas hamburguesas son una delicia, tienen una textura súper suave y, como lleva huevo y queso, parecen una tortilla de berenjenas. Vamos, que es un placer para nuestro paladar.
"
Postre,Helado de Oreo,https://www.youtube.com/watch?v=H1LFllRCPac,"15 galletas Oreo, 200 gramos o una taza de leche condensada, 400 gramos o 2 tazas de ccrema de leche o nata para montar, una cucharadita de esencia de vainilla o azúcar de vainilla","La crema de leche y la crema condensada al igual que nuestras varillas y recipiente donde vamos a batir, deben estar bien frios, así que los meteremos media hora en nuestro congelador y cuando ya este bien fríos pero no congelados, vamos a agregar en nuestro recipiente la crema de leche y batiremos por aproximadamente 6 minutos a velocidad alta, si no tienes batidora pueden hacerlo de forma manual con una batidira de varillas solo que se van a demorar de 20 a 25 minutos y cansa muchísimo. Pasados los 6 minutos debemos tener nuestra crema medio montada , como pueden ver todavia no se alcanzan a formar los picos. Ahora en un recipiente aparte vamos a agregar la leche condensada junto con la esencia de vainilla y mezclamos muy bien para que estos dos ingredientes se incorporen perfectamente. También debemos trocear nuestra galletas con ayuda de nuestras manos al tamaño que deseemos. Al momento de mezclar nuestros ingredientes tomaremos la crema ya batida y le agregaremos la leche condensada con la esencia de vainilla y mezclamos muy bien hasta que nuestra mezcla quede homogénea, esto lo haremos con movimientos envolventes para no bajarle el volumen a nuestra mezcla, también agregamos la galletas oreos y mezclamos hasta que todo quede bien incorporado, recuerden que ustedes pueden agregar más o menos las galletas oreo dependiendo de su gusto personal. Ahora si es momento de armar nuestra paletas con ayuda de una cuchara y con mucho cuidado tomaremos nuestra mezcla y la iremos agregando a los moldes y los tapamos. Ahora sólo los metemos al congelador, el timepo aproximado para que estén listos es de 6 horas pero todo depende de la potencia de nuestra nevera asi que les recomiendo dejar toda la noche para que al día siguiente ya tengan con seguridad unos deliciosos helados."
Postre,Helado de vainilla,https://www.youtube.com/watch?v=QuIuwrSsBVs,"400 gramos o dos taza de crema de leche o nata para montar, 200 gramos o una taza de leche condensada, media cucharada de esencia de vainilla natural o una cucharada de esencia de vainilla blanca artificial","La crema de leche y la crema condensada deben estar bien frias, por lo que antes de empezar te recomiendo meter estos dos ingredientes al congelador durate 15 minutos. Ahora si empecemos con la preparación, debemos agregar la esencia de vainilla a la leche condensada y mezclar muy bien con ayuda de una cuchara o un tenedor aunque si tienes una batidora de mano mucho mejor. Por otra parte en un recipiente vamos a agregar toda la crema de leche y con ayuda de nuestra batidora de mano o batidora pedestal comenzamos a batir a velocidad media entre 4 y 10 minutos, todo dependerá de la potencia de tu batidora. La idea es obtener una consistencia super cremosa, la crema ha duplicado su tamaño y ya se ve muy rica así que debemos tomar la mezcla de la leche condensada y la esencia de vainilla e incorporarla a nuestra crema batida y con la ayuda de una espátula mezclamos con movimientos envolventes hasta que todo se incorpore perfectamente. Ahora solo debemos tomar esta mezcla y ponerla en el molde que deseemos, podemos hacer paletica individuales o agregar todo en un solo molde, te recomiendo tapar con papel vinipel para que no se contamine con otros olores de la nevera y llevamos al congelador por lo menos 6 horas. Podemos servir en una copa y en la parte de arriba pueden agregar el topping de su preferencia como almendras, salsa de chocolate, de frutos rojos, de mora, de lo que deseen."
Desayuno,Huevos al estilo turco,https://www.youtube.com/watch?v=uFJAuVyf8j8,"6 huevos, 2 cebollas, 1 trozo de pimiento verde, 3 tomates rojos, Queso rallado, 2 cucharadas de aceite de oliva virgen extra (30 mililitros), un poco de pimentón o paprika, perejil picado, sal y pimienta al gusto","Vamos a comenzar. Lo primero que necesitamos son 6 huevos y pasaremos a cocerlos cubriéndolos con agua en una olla o cacerola a fuego medio-alto. Cuando el agua esté caliente, le añadiremos un puñado de sal y esperaremos a que el agua comience a hervir. Tras esto, dejaremos que los huevos se cuezan de 10 a 12 minutos. Pasado el tiempo, los sacaremos a un recipiente con agua fría para cortar la cocción y continuaremos con la receta. Mientras los huevos se enfrían, vamos a preparar el resto de ingredientes que necesitamos, así que cortaremos finamente dos cebollas y un trozo de pimiento verde. También pelaremos y cortaremos en rodajas 3 tomates rojos, de los cuales necesitaremos 12 rodajas. Una vez que los huevos se hayan enfriado, pasaremos a pelarlos y a cortarlos por la mitad y, ya que tenemos todos los ingredientes preparados, podemos empezar con la receta. En una sartén a fuego medio-alto pondremos 2 cucharadas de aceite de oliva virgen extra. Una vez que esté caliente, añadiremos dos cebollas picadas y las iremos moviendo de vez en cuando durante unos tres minutos. Después, añadiremos el pimiento y dejaremos que se haga durante otros tres minutos. Ahora, agregaremos un poco de sal y pimienta al gusto y lo mezclaremos todo bien. A continuación, bajamos la placa a fuego medio y colocaremos las 12 rodajas de tomate que cortamos, cubrimos la sartén con una tapa y dejaremos que el tomate se vaya haciendo. Tras esto, le daremos la vuelta a las rodajas de tomate. Sobre cada rodaja colocaremos una de las mitades de los huevos cocidos, añadimos un poco de queso rallado entre los huevos y ya esperaremos a que el queso se funda. Cubriendo de nuevo la sartén con la tapa, en mi caso han pasado 5 minutos y ya están. Sólo nos queda añadir sobre cada huevo un poco de pimentón, que puede ser dulce o picante, y un poco de perejil picado. Nuestra receta ya estaría lista y podemos retirar la sartén del fuego. Como veis, es una receta muy fácil de hacer y queda súper apetecible, así que la voy a probar ya mismo. Qué cosa más buena, chiquillo. Estos huevos están súper deliciosos y os sirven para desayunar almorzar o para cenar, así que es una receta de 10 y os aconsejo hacerlo porque están riquísimos."
Desayuno,Huevos pericos,https://www.youtube.com/watch?v=kUoF0IIH16E,"Para 2 porciones: 4 huevos grandes, sal y pimienta al gusto, hogao, 2 cucharadas de aceite de oliva, 2 tallos de cebolla verde/larga/junca picados, 1 diente de ajo finamente picado, 1 tomate mediano, sin semillas y picado","Vamos a preparar unos huevos pericos que son los huevos que hacemos con tomate y cebolla. Primero vamos a batir los huevos en un recipiente mediano y lo sazonamos con sal y pimienta al gusto. Este paso es totalmente opcional porque también pueden agregar los huevos directamente a la sartén. Ahora vamos a calentar aceite de oliva en una sartén a fuego medio y agregamos cebolla larga picada con ajo picado y cocinamos por 1 a 2 minutos. Después agregamos tomate picado y lo vamos a cocinar por unos 5 a 8 minutos o hasta que esté blando. Después vamos a vertir la mezcla de huevo y lo revolvemos hasta que los huevos estén listos. Vamos a ir corriendo la parte que se va cocinando en el borde hacia el centro hasta que obtengas la textura deseada. Ya cuando los huevos están listos, los podemos servir y por lo general los servimos con una arepa."
Desayuno,Huevos rancheros,https://www.youtube.com/watch?v=A1tN81Tb3S4,"Para preparar una porción son una salchicha tipo abril o tipo parrilla, dos huevos, dos cucharadas de maiz tierno, 50 gr de queso mozzarella o doble crema o dos porciones de queso tajado doble crema, media cucharada de mantequilla o aceite y si desean una pizca de sal","A la salchicha debemos quitarle el plástico y cortarla en rodajitas. Vamos a poner nuestra sartén a fuego medio, agregamos la matequilla y cuando esta se derrita adicionamos el maiz tierno, la salchicha picada y la sal. Debemos cocinarla e ir revolviendo para que se nos cocinen por ambos lados, esto nos tomara alrededor de 4 minutos, pero es recomendable que no se fijen en el tiempo si no en que el maiz y la salchicha esten doraditos y no se vayan a quemar. Cuando ya estén doraditas vamos a agregar los dos huevos batidos y continuamos mezclando para que no se nos pegue. El momento perfecto para agregar el queso dependerá de que tan seco nos gustan los huevos, si les gustan los huevos un poquitso húmedos le agregamos el queso cuando a los huevos sigan mojados. Si te gustan los huevos secos te recomiendo que le agregues el queso al final cuando ya casi están secos, ten en cuenta que cuando apagues del fuego el calor de los huevitos continuará derritiendo el queso. Apagamos el fuego y es momento de servirlos, miern como quedan de riquísimos."
Desayuno,Huevos villaroy,https://www.youtube.com/watch?v=4-Tv7qi1U9s,"5 huevos cocidos
Medio litro de leche
80 gramos de mantequilla
80 gramos de harina de trigo
1 cucharadita de sal
pimienta y nuez moscada al gusto
3 huevos batidos
pan rallado o pan molido
aceite para freír","Vamos a comenzar. Lo primero que haremos será cocer 5 huevos, así que ponemos agua a calentar en una olleta a fuego medio-alto y añadiremos los 5 huevos. También vamos a añadir una cucharadita de sal y un chorrito de vinagre para que las cáscaras no se rompan. Cuando el agua comience a hervir, pondremos el fuego a medio y si queréis le podéis dar vueltas a los huevos de vez en cuando para intentar que la yema se quede en el centro. Después de unos 10 minutos desde que el agua comenzó a hervir, los huevos ya están cocidos y vamos a sacarlos a un recipiente con agua fría para cortar la cocción. Cuando los huevos no quemen, pasaremos a pelarlos. A continuación los cortamos por la mitad y los colocamos todos en un plato. Seguido, vamos a preparar la bechamel, así que en una sartén a fuego medio añadimos 80 gramos de mantequilla sin sal y una vez que se haya derretido, agregamos 80 gramos de harina de trigo y la iremos moviendo de vez en cuando hasta que se haya tostado un poco. Ahora vertemos medio litro de leche caliente y lo iremos mezclando todo con un batidor de varillas hasta que no tenga grumos. También añadimos 1 cucharadita de sal, pimienta y nuez moscada al gusto, y lo iremos mezclando todo continuamente hasta que la bechamel se separe de las paredes de la sartén y esté lista. Tras esto, ponemos un poco de bechamel en un plato untado con un poco de aceite y sobre ella colocamos medio huevo. Lo cubrimos con más bechamel y haremos lo mismo con el resto. Para que la bechamel se endurezca los vamos a dejar en el frigorífico durante unos 30 minutos. Pasado el tiempo vamos a hacerle un doble empanado. Primero pasándolos por una mezcla de 3 huevos batidos con un poco de sal y luego por pan rallado o pan molido. Le damos forma ovalada con ayuda de las manos y volvemos a hacer lo mismo que antes, pasándolos por huevo y por pan rallado. Cuando tengamos todos empanados, los dejaremos reposar durante unos 15 minutos y pasado ese tiempo, los podemos guardar en el frigorífico para consumirlos otro día, o pasar a freírlos. Para freírlos, he puesto abundante aceite en una olleta a fuego medio-alto y una vez que esté caliente, añadiré 2 huevos con bechamel. Cuando veamos que están doraditos los sacaremos con cuidado a un plato con una servilleta para que absorba el exceso de aceite. He hecho lo mismo con unos cuantos y mirad qué preciosos quedan. A mí me gustan acompañados con ketchup, pero seguramente estén buenos con mayonesa o con todo lo que le pongáis. Y ya mismo lo voy a probar. ¿Qué os voy a decir de esta receta? Si es que me llevaría diciendo cosas buenas medio día entero porque es que me súper encanta. Es como comer una croqueta de bechamel rellena con un huevo; una delicia os lo prometo."
Almuerzo,Lasaña con carne,https://www.youtube.com/watch?v=uOHVtbaz_Zg,"Ingredientes:

1 kilo de carne picada (cerdo y ternera) o soja texturizada
1 cebolla
2 dientes de ajo
500 gramos de salsa de tomate frito
2 cucharadas de aceite de oliva virgen extra
sal, pimienta y orégano al gusto
100 mililitros de vino blanco o caldo
16 placas para lasaña
200 gramos de queso rallado mozzarella
500 mililitros de leche
2 cucharadas de harina de trigo
2 cucharadas de mantequilla
1 cucharadita de sal
pimienta al gusto
nuez moscada al gusto","Comenzaremos haciendo el relleno de carne. Así que en una cacerola a fuego medio-alto, vamos a añadir 2 cucharadas de aceite de oliva virgen extra. Una vez que esté caliente, añadiremos 2 dientes de ajo picados y 1 cebolla grande cortada. Los iremos moviendo de vez en cuando a medida que se van haciendo. Cuando se haya sofrito un poco, agregaremos 1 Kg de carne picada. En mi caso es una mezcla de cerdo y ternera, pero podéis utilizar la que queráis, o incluso soja texturizada ya hidratada. Las desmenuzamos bien y luego lo iremos mezclando todo, mientras la carne se va haciendo. Tras unos minutos, vamos a condimentarla con un poco de sal, pimienta y orégano al gusto. También le añadiremos 100 ml de vino blanco o caldo y lo volveremos a mezclar a medida que el alcohol se evapora. Cuando ya no huela a alcohol, añadiremos 450 g de salsa de tomate frito. Se integra. Se prueba para ver si está bien condimentado y el relleno ya está listo. Seguido, vamos a pasar a hidratar las placas de lasaña, así que en un recipiente añadiré agua caliente. También añadiré un poco de aceite para que las placas no se peguen entre sí y ya iremos colocando las placas de una en una, que en mi caso voy a usar 16. Según las instrucciones del paquete, hay que dejarlas así por 10 minutos. Mientras se hidratan vamos a hacer una bechamel, pero, si queréis, la podéis comprar ya hecha y saltaros este paso. Para hacerla, añadiremos 2 cucharadas de mantequilla en una sartén que está caliente a fuego medio. Una vez que se haya derretido, agregaremos 2 cucharadas de harina de trigo, y la iremos moviendo de vez en cuando para que se tueste un poco durante un par de minutos. Tras esto, añadiremos 1/2 litro de leche caliente y lo mezclamos todo bien hasta que no queden grumos de harina. Después agregaremos 1 cucharadita rasa de sal y un poco de pimienta y un poco de nuez moscada. Se vuelve a mezclar y lo iremos moviendo de vez en cuando hasta que la bechamel haya espesado. Tras unos minutos, la bechamel ya está lista y la podemos retirar. Para que no se seque y le salga costra en la superficie, es recomendable ponerle papel vinipel que esté en contacto con la bechamel. Una vez que ya hayan pasado los 10 minutos, ya podemos sacar las placas y colocarlas sobre un paño de cocina. Y ya tenemos todo listo para montar la lasaña. ¡Así que vamos allá! Para hacerla, yo usaré esta fuente de 25 x 19 cm apta para horno. En la primera capa, usaré un poco de salsa de tomate frito. Seguido, una capa de placas, carne picada, bechamel, queso rallado, que en mi caso es mozzarella y haremos lo mismo haciendo 2 capas más. En la última capa colocaremos las placas y las cubrimos con la bechamel. Y sobre la bechamel, pondremos un poco de queso rallado. Una vez que está lista, ya podemos meterla en el horno para que el queso se gratine. Dejaremos que se haga en el horno ya pre-calentado con calor por arriba y por abajo a 220 °C hasta que el queso esté gratinado a nuestro gusto. En mi caso lo he dejado 20 minutos, y esta es la pinta tan deliciosa que tiene. Después esperamos unos minutos para que se temple y ya podremos cortarla con ayuda de un cuchillo. Sacamos el trozo con una espátula de cocina, ¡y mirad la buena pinta que tiene Dios mío! Con la cantidad que hemos hecho, nos da para unas seis raciones. ¡Y ya mismo la voy a probar!
¡Ole, ole y ole! ¡Que cosa más buena de lasaña Dios mío! Es una delicia y está súper jugosa."
Bebida,Leche de coco,https://www.youtube.com/watch?v=hfZN7yxeFCY,"Un coco mediano, 2 tazas y 3/5","Hoy les voy a estar enseñando cómo hacer leche fresca de coco, sacada de de la pulpa del coco que la vamos a licuar. Bueno, lo primero que tenemos que hacer es extraer el agua del coco que si lo meníamos se oye que tiene agua adentro. Para eso vamos a estar usando un cuchillo pequeño y si ven, el coco tiene como unos ojitos aquí en los extremos del coco, asi que trataremos de perforar un roto superficial en un ojo, tienen que tener un objeto bien punzante para esto. Una vez ya voy viendo que tengo un pequeño agujero, entonces voy a usar un objeto punzante como un destornillador de estrella lavado muy bien y con él voy a terminar de hacer el agujero. Ya teniendo uno de los agujeros hacemos el segundo para que por uno entre el aire y salga mejor el líquido. Ahora tratamos de extraer el agua, una vez han sacado el agua del coco, el segundo paso es abrirlo. Para eso lo ponemos sobre el suelo y con un martillo lo vamos a martillar por el centro y así tratar de abrirlo. Nuestro próximo paso es sacarle la corteza o la pulpa al coco, esto puede ser un poco trabajoso y necesitan una herramienta como un cuchillo fuerte, no puede ser un cuchillo muy finito porque se les puede doblar o partir. Yo les aconsejo que hagan una incisión en el coco, pueden hacer dos y en medio de dónde hicieron esa incisión tratan de penetrar en el cuchillo. Luego de que saquemos la pulpa tenemos que quitar la piel negra para hacer la leche con un cuchillo o podemos usar un pelador de papas o lo que ustedes quieran usar. Bueno, nuestro próximo paso es lavar los pedacitos de coco y los vamos a rayar para que le sea más fácil el trabajo a la licuadora, para eso voy a estar usando un proceso de alimentos y no lo llenó completamente a capacidad. Para el propósito de hacer la leche lo voy a dejar lo más fino posible, simplemente terminamos de rallar todo lo que tenemos y luego vamos al próximo paso que sería licuarlo. Ya teniendo nuestro coco rallado, vamos a hacer nuestra leche. Vamos a estar añadiendo coco a la licuadora y más o menos de una de una taza de coco usamos simplemente como tres cuartos de taza de agua tibia, aunque lo vamos ajustando. Ya licuado el coco, lo colamos en un paño o camiseta limpia y ahora simplemente vamos a exprimir y así es que hacemos nuestra leche de coco. Van a controlar cuan espesa ustedes quieren esa leche, si la quieren más espesa simplemente usan menos agua para licuar el coco y así es como ustedes preparan la leche de coco para hacer sus postres y otras cosas que se preparan en la cocina."
Postre,Leche evaporada,https://www.youtube.com/watch?v=0k1lsm_L24s,Para 400 mililitros se necesita 1 litro de leche entera o leche completa.,"Vamos a hacer leche evaporada, hay lugares donde se consigue muy fácilmente en el supermercado; sin embargo, hay lugares donde es difícil conseguirla entonces vamos a prepararlo en casa para que ustedes siempre la tengan a la mano y puedan elaborar su receta fácilmente. Vamos a utilizar solamente un ingrediente que va a ser la leche entera o leche completa. La leche evaporada simplemente es una leche que pasa por un proceso de evaporación donde vamos a retirarle más o menos el 60% de agua de esa leche, lo que va a hacer que se ponga un poquito más espesa, no tanto como si fuera leche condensada pero si va a quedar un poco más gruesita y va a quedar con una tonalidad de crema oscura o amarillenta. La diferencia entre la leche evaporada y la leche condensada es que la leche condensada esta hecha con una gran cantidad de azucar, lo que la hace mucho más espesa. Solamente necesitan un litro de leche entera o leche completa y vamos a hacer más o menos unos 400 mililitros de leche evaporada porque los otros 600 mililitros se van a evaporar. En una cacerola de boca ancha, tiene que ser ancha para que la leche tenga espacio para poder evaporar fácilmente, vamos a colocar el litro de leche. Lo vamos a poner a calentar a fuego alto para que comience rápidamente a hervir, debemos a estar aquí atentos porque en lo que la leche comienza a calentar, comienza inmediatamente a tratar de subir a crear espuma y se nos puede desbordar de la olla y no queremos que eso ocurra entonces vamos a estar atentos para que en el momento antes de que comience a hervir le bajamos la intensidad al fuego y lo ponemos al fuego mínimo. Vamos a colocar la cuchara encima de la olla por si la leche sube no se desborde de la olla. En el momento que veamos que ya va a comenzar a levantarse, bajamos la intensidad del fuego a lo mínimo. Mezclamos porque ya comenzo a hervir y eso ayuda a que esa capa de nata que se forma por encima desaparezca también. Colocamos la cuchara sobre la olla y dejamos hervir durante aproximadamente una hora. Cuando ya tenga una hora hirviendo y ahí nos daremos cuenta que ya nuestra leche esta tomando su característica propia y la mantenemos destapada porque así va a estar dejando que salga todo el vapor de agua que es lo que queremos eliminarle a esta leche. Le dan una vuelta porque también se va a comenzar a pegar al fondo de la olla. Luego de media hora van a notar el color que esta cogiendo, aunque le falta todavia otra media hora. Le dejan esa nata que le sale que al final se la vamos a retirar, por ahora se la vamos a dejar alli. Vamos a esperar a ver cómo se comporta en esta otra media hora y dejamos que hierva tranquilamente. Pasada una hora vemos que está a menos de la mitad del litro de leche con el que iniciamos. Apagamos la estufa y como tiene esos trozos de natas tenemos que colarlo para que quede limpiecita y depués la dejamos enfriar quedando aún más cremosa."
Bebida,Limonada cerezada,https://www.youtube.com/watch?v=Dzqv1t4dkic,"Para un vaso son un limón grande y jugoso, 8 a 10 cerezas de almíbar, 3 cucharadas del almíbar, endulzante de tu preferencia en este caso es media cucharada de azúcar, medio vaso de hielo y un poco menos de medio vaso de agua",Vamos a empezar cortando y sacando una rodaja de limón que después utilizaremos para decorar por lo que cortamos del centro hacia afuera esa rodaja para luego ponerla en nuestro vaso. También exprimiremos el resto del limón para sacarle todo su jugo y ahora si simplemente agregamos todos los ingredientes a la licuadora excepto por una cereza que también vamos a usar para decorar. Licuamos por alrededor de 30 y 50 segundos dependiendo de qué tan potente sea tu licuadora pero lo importante es que no nos deben quedar grumos de hielo grandes. Después simplemente servimos y decoramos con la rodaja de limón y la cereza.
